url_path,views_total,views_unique
/weaveworks/weave-gitops,1002,368
/weaveworks/weave-gitops/pulls,398,34
/weaveworks/weave-gitops/issues,166,39
/weaveworks/weave-gitops/pull/2573,109,13
/weaveworks/weave-gitops/tree/main/charts/gitops-server,98,35
/weaveworks/weave-gitops/search,88,19
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,84,67
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,73,31
/weaveworks/weave-gitops/pull/2604,70,7
/weaveworks/weave-gitops/issues/2414,62,8
