url_path,views_total,views_unique
/weaveworks/weave-gitops,175,131
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,18,16
/weaveworks/weave-gitops/releases,18,11
/weaveworks/weave-gitops/issues,16,10
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,14,11
/weaveworks/weave-gitops/releases/tag/v0.39.1-rc.1,11,8
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,10,10
/weaveworks/weave-gitops/commits/main,8,2
/weaveworks/weave-gitops/pulls,7,4
/weaveworks/weave-gitops/blob/main/charts/gitops-server/README.md,6,1
