referrer,views_total,views_unique
Google,573,180
github.com,385,113
fluxcd.io,104,49
rajputvaibhav.medium.com,47,21
thenewstack.io,22,18
DuckDuckGo,18,6
codefresh.io,12,10
com.google.android.gm,11,1
statics.teams.cdn.office.net,9,5
collaboration.msi.audi.com,5,3
