url_path,views_total,views_unique
/weaveworks/weave-gitops,994,505
/weaveworks/weave-gitops/issues,220,49
/weaveworks/weave-gitops/tree/main/charts/gitops-server,154,57
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,145,100
/weaveworks/weave-gitops/pulls,126,24
/weaveworks/weave-gitops/search,118,18
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,99,46
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,92,83
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,74,26
/weaveworks/weave-gitops/issues/2955,73,19
