url_path,views_total,views_unique
/weaveworks/weave-gitops,569,355
/weaveworks/weave-gitops/tree/main/charts/gitops-server,80,35
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,72,66
/weaveworks/weave-gitops/pulls,62,16
/weaveworks/weave-gitops/releases,50,32
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,43,26
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,39,32
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,33,29
/weaveworks/weave-gitops/issues,29,19
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,22,13
