referrer,views_total,views_unique
github.com,521,62
infoworld.com,249,140
Google,37,17
weave.works,28,17
www-infoworld-com.cdn.ampproject.org,18,14
fluxcd.io,14,12
app.zenhub.com,9,5
itworld.co.kr,5,3
oschina.net,3,3
cn.bing.com,2,1
