url_path,views_total,views_unique
/weaveworks/weave-gitops,1049,490
/weaveworks/weave-gitops/pulls,246,34
/weaveworks/weave-gitops/tree/main/charts/gitops-server,163,62
/weaveworks/weave-gitops/search,147,24
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,132,88
/weaveworks/weave-gitops/issues,100,35
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,88,81
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,80,41
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,74,28
/weaveworks/weave-gitops/releases,66,32
