url_path,views_total,views_unique
/weaveworks/weave-gitops,1265,546
/weaveworks/weave-gitops/tree/main/charts/gitops-server,449,101
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,279,75
/weaveworks/weave-gitops/issues,244,44
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,215,49
/weaveworks/weave-gitops/pulls,210,27
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,185,87
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,161,86
/weaveworks/weave-gitops/pull/3779,137,3
/weaveworks/weave-gitops/pull/3779/files,83,3
