referrer,views_total,views_unique
Google,676,154
github.com,408,106
fluxcd.io,71,38
mail.google.com,40,3
thenewstack.io,31,18
rajputvaibhav.medium.com,30,20
com.google.android.gm,10,2
confluence.corp.appdynamics.com,10,2
m.facebook.com,4,4
weaveworks.github.io,4,2
