referrer,views_total,views_unique
Google,457,164
github.com,221,104
fluxcd.io,56,40
git.dmm.com,47,2
thenewstack.io,20,19
DuckDuckGo,13,6
rajputvaibhav.medium.com,12,12
codefresh.io,7,7
weave.works,7,5
t.co,7,2
