referrer,views_total,views_unique
Google,1038,313
github.com,376,128
fluxcd.io,228,118
DuckDuckGo,30,14
Bing,29,9
thenewstack.io,15,12
codefresh.io,12,9
docs.google.com,11,10
wiki.bierochs.org,10,3
com.google.android.gm,7,2
