url_path,views_total,views_unique
/weaveworks/weave-gitops,1295,641
/weaveworks/weave-gitops/tree/main/charts/gitops-server,688,127
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,422,100
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,225,97
/weaveworks/weave-gitops/issues,187,53
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,179,38
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,156,49
/weaveworks/weave-gitops/releases,141,80
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,116,51
/weaveworks/weave-gitops/tree/main/ui,114,30
