url_path,views_total,views_unique
/weaveworks/weave-gitops,1114,621
/weaveworks/weave-gitops/tree/main/charts/gitops-server,390,81
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,272,110
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,223,55
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,168,65
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,154,65
/weaveworks/weave-gitops/issues,123,79
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,97,39
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,92,21
/weaveworks/weave-gitops/blob/main/doc/img/06-runtime.png,83,33
