url_path,views_total,views_unique
/weaveworks/weave-gitops,586,380
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,63,59
/weaveworks/weave-gitops/tree/main/charts/gitops-server,59,34
/weaveworks/weave-gitops/issues,54,20
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,51,24
/weaveworks/weave-gitops/releases,50,36
/weaveworks/weave-gitops/pulls,48,7
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,34,33
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,31,28
/weaveworks/weave-gitops/commits/main,17,9
