url_path,views_total,views_unique
/weaveworks/weave-gitops,496,325
/weaveworks/weave-gitops/pulls,75,14
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,71,66
/weaveworks/weave-gitops/releases,49,32
/weaveworks/weave-gitops/issues,44,16
/weaveworks/weave-gitops/tree/main/charts/gitops-server,37,24
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,30,28
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,24,22
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,24,13
/weaveworks/weave-gitops/releases/tag/v0.38.0,17,12
