time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-25 00:00:00+00:00,392,12,8,6
2024-08-26 00:00:00+00:00,393,19,269,49
2024-08-27 00:00:00+00:00,434,31,316,57
2024-08-28 00:00:00+00:00,443,19,575,69
2024-08-29 00:00:00+00:00,427,21,309,64
2024-08-30 00:00:00+00:00,428,34,241,45
2024-08-31 00:00:00+00:00,414,12,80,23
2024-09-01 00:00:00+00:00,390,14,68,19
2024-09-02 00:00:00+00:00,397,25,258,49
2024-09-03 00:00:00+00:00,418,26,129,55
2024-09-04 00:00:00+00:00,408,31,233,75
2024-09-05 00:00:00+00:00,380,22,315,59
2024-09-06 00:00:00+00:00,437,24,132,44
2024-09-07 00:00:00+00:00,432,12,65,22
