url_path,views_total,views_unique
/weaveworks/weave-gitops,400,257
/weaveworks/weave-gitops/releases,67,31
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,52,46
/weaveworks/weave-gitops/pulls,46,9
/weaveworks/weave-gitops/issues,41,17
/weaveworks/weave-gitops/tree/main/charts/gitops-server,38,14
/weaveworks/weave-gitops/actions,31,3
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,30,26
/weaveworks/weave-gitops/commits/main,30,7
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,29,13
