referrer,views_total,views_unique
github.com,131,42
app.zenhub.com,40,7
weave.works,39,24
Google,35,20
fluxcd.io,34,29
coveralls.io,2,2
github-help-wanted.com,1,1
issuehub.pro,1,1
goodfirstissues.com,1,1
