url_path,views_total,views_unique
/weaveworks/weave-gitops,1100,520
/weaveworks/weave-gitops/tree/main/charts/gitops-server,403,98
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,248,70
/weaveworks/weave-gitops/pull/3779,202,3
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,184,79
/weaveworks/weave-gitops/pulls,171,25
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,157,75
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,144,38
/weaveworks/weave-gitops/pull/3779/files,125,3
/weaveworks/weave-gitops/issues,94,43
