referrer,views_total,views_unique
Google,529,179
github.com,266,122
fluxcd.io,69,43
thenewstack.io,35,17
search.brave.com,31,6
Bing,22,6
rajputvaibhav.medium.com,13,12
youtube.com,11,5
infoworld.com,9,8
weave.works,8,6
