referrer,views_total,views_unique
Google,580,150
github.com,572,116
as-jira.axelspringer.de,79,1
fluxcd.io,65,39
thenewstack.io,55,25
mail.google.com,51,1
DuckDuckGo,36,5
Bing,26,3
rajputvaibhav.medium.com,12,8
gist.github.com,11,3
