referrer,views_total,views_unique
Google,418,175
github.com,114,52
fluxcd.io,89,44
search.brave.com,26,4
Bing,23,11
chatgpt.com,20,13
DuckDuckGo,13,9
cn.bing.com,8,3
yandex.ru,6,3
ecosia.org,5,1
