url_path,views_total,views_unique
/weaveworks/weave-gitops,1779,986
/weaveworks/weave-gitops/tree/main/charts/gitops-server,641,133
/weaveworks/weave-gitops/issues,354,175
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,289,79
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,282,123
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,174,73
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,146,38
/weaveworks/weave-gitops/releases,145,87
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,126,54
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,111,39
