referrer,views_total,views_unique
Google,555,182
github.com,526,105
fluxcd.io,96,45
thenewstack.io,37,31
mail.google.com,34,2
codefresh.io,16,8
bitbucket.corp.appdynamics.com,14,1
rajputvaibhav.medium.com,10,10
workspace.evermos.com,8,1
DuckDuckGo,7,5
