referrer,views_total,views_unique
Google,329,119
fluxcd.io,114,38
github.com,55,24
Bing,30,10
statics.teams.cdn.office.net,13,4
DuckDuckGo,6,4
search.brave.com,5,4
chatgpt.com,5,2
karpenter.sh,4,1
dheerajck.github.io,2,1
