url_path,views_total,views_unique
/weaveworks/weave-gitops,1135,632
/weaveworks/weave-gitops/tree/main/charts/gitops-server,481,104
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,293,113
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,282,74
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,252,105
/weaveworks/weave-gitops/issues,221,54
/weaveworks/weave-gitops/pulls,168,24
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,158,34
/weaveworks/weave-gitops/blob/main/doc/img/03-rbac.jpg,118,42
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,88,29
