url_path,views_total,views_unique
/weaveworks/weave-gitops,1349,630
/weaveworks/weave-gitops/tree/main/charts/gitops-server,223,90
/weaveworks/weave-gitops/pulls,217,31
/weaveworks/weave-gitops/issues,198,50
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,167,115
/weaveworks/weave-gitops/search,156,24
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,122,105
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,121,55
/weaveworks/weave-gitops/releases,75,57
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,64,26
