referrer,views_total,views_unique
Google,1047,253
fluxcd.io,373,120
github.com,248,82
statics.teams.cdn.office.net,101,11
thenewstack.io,25,10
wiki.bierochs.org,15,2
codefresh.io,13,12
Bing,12,6
go2.weave.works,7,5
jira.labs.hosting.cerence.net,6,1
