referrer,views_total,views_unique
Google,1029,303
github.com,276,95
fluxcd.io,268,146
cncf.io,28,20
Bing,25,7
thenewstack.io,19,16
statics.teams.cdn.office.net,13,6
codefresh.io,12,11
weave.works,12,3
DuckDuckGo,11,8
