url_path,views_total,views_unique
/weaveworks/weave-gitops,1261,707
/weaveworks/weave-gitops/tree/main/charts/gitops-server,451,91
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,291,122
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,231,64
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,174,70
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,160,68
/weaveworks/weave-gitops/issues,151,92
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,149,24
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,108,45
/weaveworks/weave-gitops/blob/main/doc/img/06-runtime.png,80,34
