url_path,views_total,views_unique
/weaveworks/weave-gitops,748,420
/weaveworks/weave-gitops/pulls,432,22
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,97,34
/weaveworks/weave-gitops/tree/main/charts/gitops-server,83,34
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,74,68
/weaveworks/weave-gitops/issues,71,40
/weaveworks/weave-gitops/releases,49,27
/weaveworks/weave-gitops/commits/main,44,14
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,36,34
/weaveworks/weave-gitops/network/updates,36,1
