time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-02 00:00:00+00:00,163,86,28,27
2026-08-03 00:00:00+00:00,198,102,142,120
2026-08-04 00:00:00+00:00,255,98,119,100
2026-08-05 00:00:00+00:00,254,143,83,57
2026-08-06 00:00:00+00:00,234,114,40,28
2026-08-07 00:00:00+00:00,278,109,33,30
2026-08-08 00:00:00+00:00,168,76,34,23
2026-08-09 00:00:00+00:00,207,74,21,19
2026-08-10 00:00:00+00:00,220,97,37,32
2026-08-11 00:00:00+00:00,265,143,47,37
2026-08-12 00:00:00+00:00,201,106,45,39
2026-08-13 00:00:00+00:00,330,103,43,34
2026-08-14 00:00:00+00:00,229,95,48,30
2026-08-15 00:00:00+00:00,381,69,28,27
