url_path,views_total,views_unique
/weaveworks/weave-gitops,139,116
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,22,19
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,18,17
/weaveworks/weave-gitops/issues,17,12
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,11,11
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,8,8
/weaveworks/weave-gitops/releases,8,7
/weaveworks/weave-gitops/pulls,8,5
/weaveworks/weave-gitops/blob/main/charts/gitops-server/README.md,6,2
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,4,4
