time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-29 00:00:00+00:00,4085,93,88,28
2023-04-30 00:00:00+00:00,4160,91,101,30
2023-05-01 00:00:00+00:00,4815,124,272,52
2023-05-02 00:00:00+00:00,4589,129,599,104
2023-05-03 00:00:00+00:00,4737,121,477,101
2023-05-04 00:00:00+00:00,4284,122,721,98
2023-05-05 00:00:00+00:00,4489,113,518,83
2023-05-06 00:00:00+00:00,3958,96,129,36
2023-05-07 00:00:00+00:00,3753,97,115,35
2023-05-08 00:00:00+00:00,3216,124,381,92
2023-05-09 00:00:00+00:00,3186,117,723,93
2023-05-10 00:00:00+00:00,3503,148,1106,115
2023-05-11 00:00:00+00:00,3081,136,501,100
2023-05-12 00:00:00+00:00,2476,113,746,99
