time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-23 00:00:00+00:00,3721,64,433,83
2024-01-24 00:00:00+00:00,4246,63,453,99
2024-01-25 00:00:00+00:00,4254,87,584,99
2024-01-26 00:00:00+00:00,4426,86,424,66
2024-01-27 00:00:00+00:00,4087,53,98,32
2024-01-28 00:00:00+00:00,3936,48,84,31
2024-01-29 00:00:00+00:00,4439,95,335,78
2024-01-30 00:00:00+00:00,4044,73,635,90
2024-01-31 00:00:00+00:00,4251,94,460,88
2024-02-01 00:00:00+00:00,4180,90,435,91
2024-02-02 00:00:00+00:00,4714,77,575,63
2024-02-03 00:00:00+00:00,3612,38,205,25
2024-02-04 00:00:00+00:00,3539,35,211,44
2024-02-05 00:00:00+00:00,3822,83,449,112
