url_path,views_total,views_unique
/weaveworks/weave-gitops,1126,607
/weaveworks/weave-gitops/issues,187,50
/weaveworks/weave-gitops/tree/main/charts/gitops-server,183,76
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,164,113
/weaveworks/weave-gitops/pulls,156,30
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,109,101
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,106,44
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,103,29
/weaveworks/weave-gitops/releases,83,49
/weaveworks/weave-gitops/search,65,16
