url_path,views_total,views_unique
/weaveworks/weave-gitops,307,210
/weaveworks/weave-gitops/issues,37,12
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,34,30
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,29,26
/weaveworks/weave-gitops/actions,26,2
/weaveworks/weave-gitops/releases,25,17
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,23,20
/weaveworks/weave-gitops/tree/main/charts/gitops-server,19,12
/weaveworks/weave-gitops/pulls,19,7
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,17,11
