referrer,views_total,views_unique
Google,565,180
github.com,195,100
fluxcd.io,80,48
thenewstack.io,38,22
search.brave.com,36,3
rajputvaibhav.medium.com,20,18
youtube.com,12,6
Bing,9,6
statics.teams.cdn.office.net,8,6
wiki.bierochs.org,8,1
