referrer,views_total,views_unique
Google,609,196
github.com,486,90
fluxcd.io,83,45
mail.google.com,35,2
thenewstack.io,29,24
51cto.com,21,1
rajputvaibhav.medium.com,16,14
codefresh.io,15,7
DuckDuckGo,13,5
bitbucket.corp.appdynamics.com,9,1
