url_path,views_total,views_unique
/weaveworks/weave-gitops,560,356
/weaveworks/weave-gitops/tree/main/charts/gitops-server,82,35
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,58,51
/weaveworks/weave-gitops/issues,55,37
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,44,28
/weaveworks/weave-gitops/releases,33,25
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,28,24
/weaveworks/weave-gitops/tree/main,27,15
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,21,9
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,20,13
