url_path,views_total,views_unique
/weaveworks/weave-gitops,1241,530
/weaveworks/weave-gitops/tree/main/charts/gitops-server,434,102
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,275,78
/weaveworks/weave-gitops/issues,246,46
/weaveworks/weave-gitops/pulls,198,29
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,188,87
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,185,45
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,164,84
/weaveworks/weave-gitops/pull/3779,163,3
/weaveworks/weave-gitops/pull/3779/files,96,3
