time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-10 00:00:00+00:00,524,32,257,68
2024-07-11 00:00:00+00:00,504,29,335,67
2024-07-12 00:00:00+00:00,535,36,242,72
2024-07-13 00:00:00+00:00,458,18,142,30
2024-07-14 00:00:00+00:00,495,10,131,26
2024-07-15 00:00:00+00:00,543,24,261,56
2024-07-16 00:00:00+00:00,534,35,320,65
2024-07-17 00:00:00+00:00,540,39,316,59
2024-07-18 00:00:00+00:00,563,27,465,76
2024-07-19 00:00:00+00:00,544,27,293,74
2024-07-20 00:00:00+00:00,548,12,85,20
2024-07-21 00:00:00+00:00,560,11,64,24
2024-07-22 00:00:00+00:00,559,36,188,57
2024-07-23 00:00:00+00:00,472,25,232,74
