time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-08 00:00:00+00:00,2932,63,272,63
2024-05-09 00:00:00+00:00,3022,58,284,66
2024-05-10 00:00:00+00:00,2948,74,235,67
2024-05-11 00:00:00+00:00,2873,41,74,25
2024-05-12 00:00:00+00:00,2852,29,95,22
2024-05-13 00:00:00+00:00,3143,98,351,64
2024-05-14 00:00:00+00:00,3139,145,403,74
2024-05-15 00:00:00+00:00,3002,82,443,87
2024-05-16 00:00:00+00:00,3081,71,552,83
2024-05-17 00:00:00+00:00,3065,70,299,69
2024-05-18 00:00:00+00:00,3346,43,93,21
2024-05-19 00:00:00+00:00,2694,34,76,25
2024-05-20 00:00:00+00:00,2632,121,271,64
2024-05-21 00:00:00+00:00,2844,115,325,80
