time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-22 00:00:00+00:00,3519,115,765,104
2024-04-23 00:00:00+00:00,3395,105,451,105
2024-04-24 00:00:00+00:00,3333,108,288,84
2024-04-25 00:00:00+00:00,3006,83,426,91
2024-04-26 00:00:00+00:00,3151,139,347,65
2024-04-27 00:00:00+00:00,2860,31,96,24
2024-04-28 00:00:00+00:00,2888,49,64,28
2024-04-29 00:00:00+00:00,3023,101,293,65
2024-04-30 00:00:00+00:00,3035,101,360,67
2024-05-01 00:00:00+00:00,2918,61,243,48
2024-05-02 00:00:00+00:00,3018,75,494,75
2024-05-03 00:00:00+00:00,2965,58,457,74
2024-05-04 00:00:00+00:00,2880,52,62,29
2024-05-05 00:00:00+00:00,2623,34,49,17
