url_path,views_total,views_unique
/weaveworks/weave-gitops,532,358
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,73,31
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,64,57
/weaveworks/weave-gitops/tree/main/charts/gitops-server,63,28
/weaveworks/weave-gitops/releases,44,32
/weaveworks/weave-gitops/issues,39,24
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,27,16
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,26,26
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,24,20
/weaveworks/weave-gitops/commits/main,22,14
