url_path,views_total,views_unique
/weaveworks/weave-gitops,1185,598
/weaveworks/weave-gitops/tree/main/charts/gitops-server,324,91
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,199,94
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,183,65
/weaveworks/weave-gitops/pulls,183,27
/weaveworks/weave-gitops/issues,156,45
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,127,74
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,118,31
/weaveworks/weave-gitops/issues/3652,95,11
/weaveworks/weave-gitops/releases,89,60
