url_path,views_total,views_unique
/weaveworks/weave-gitops,144,117
/weaveworks/weave-gitops/blob/main/.github/actions/setup-ssh/action.yml,24,6
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,19,18
/weaveworks/weave-gitops/releases,16,13
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,10,6
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,9,9
/weaveworks/weave-gitops/tree/main,9,7
/weaveworks/weave-gitops/issues,9,6
/weaveworks/weave-gitops/pulls,9,4
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,8,8
