url_path,views_total,views_unique
/weaveworks/weave-gitops,686,419
/weaveworks/weave-gitops/issues,81,46
/weaveworks/weave-gitops/tree/main/charts/gitops-server,78,36
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,71,65
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,41,27
/weaveworks/weave-gitops/releases,38,29
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,33,32
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,32,29
/weaveworks/weave-gitops/tree/main,27,10
/weaveworks/weave-gitops/pulls,25,12
