url_path,views_total,views_unique
/weaveworks/weave-gitops,1061,602
/weaveworks/weave-gitops/tree/main/charts/gitops-server,251,68
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,244,105
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,209,45
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,138,57
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,133,53
/weaveworks/weave-gitops/issues,126,73
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,79,34
/weaveworks/weave-gitops/releases,71,48
/weaveworks/weave-gitops/tree/main/doc,58,18
