referrer,views_total,views_unique
Google,1025,259
github.com,383,114
fluxcd.io,179,106
search.brave.com,47,4
DuckDuckGo,46,8
thenewstack.io,27,22
statics.teams.cdn.office.net,26,16
com.google.android.gm,13,3
com.linkedin.android,9,4
wiki.bierochs.org,8,3
