referrer,views_total,views_unique
github.com,553,66
Google,104,47
thenewstack.io,38,31
fluxcd.io,33,20
app.zenhub.com,30,1
infoworld.com,8,7
link.zhihu.com,6,6
app.snyk.io,4,3
l.facebook.com,1,1
weave.works,1,1
