url_path,views_total,views_unique
/weaveworks/weave-gitops,1213,602
/weaveworks/weave-gitops/tree/main/charts/gitops-server,196,76
/weaveworks/weave-gitops/issues,179,42
/weaveworks/weave-gitops/pulls,179,30
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,158,113
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,130,106
/weaveworks/weave-gitops/pull/3258,110,11
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,106,40
/weaveworks/weave-gitops/search,67,15
/weaveworks/weave-gitops/releases,66,38
