referrer,views_total,views_unique
github.com,585,91
Google,133,74
thenewstack.io,50,41
github-help-wanted.com,35,1
fluxcd.io,21,16
mail.google.com,12,1
infoworld.com,9,7
app.snyk.io,7,2
DuckDuckGo,6,4
Baidu,5,5
