referrer,views_total,views_unique
Google,1032,306
github.com,279,108
fluxcd.io,231,121
DuckDuckGo,37,13
Bing,26,6
thenewstack.io,19,14
codefresh.io,12,9
mail.google.com,11,1
docs.google.com,7,6
confluence-atg.riada.cloud,7,5
