url_path,views_total,views_unique
/weaveworks/weave-gitops,1013,406
/weaveworks/weave-gitops/pulls,391,30
/weaveworks/weave-gitops/issues,325,40
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,216,18
/weaveworks/weave-gitops/tree/main/charts/gitops-server,197,38
/weaveworks/weave-gitops/search,120,15
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,77,27
/weaveworks/weave-gitops/pull/2417,77,8
/weaveworks/weave-gitops/pull/2410,67,13
/weaveworks/weave-gitops/releases,59,27
