referrer,views_total,views_unique
Google,544,175
github.com,235,67
fluxcd.io,47,31
DuckDuckGo,32,2
thenewstack.io,25,22
wiki.bierochs.org,14,5
search.brave.com,13,2
rajputvaibhav.medium.com,9,8
codefresh.io,8,7
yandex.ru,7,1
