referrer,views_total,views_unique
Google,781,170
github.com,330,128
fluxcd.io,75,38
thenewstack.io,29,20
rajputvaibhav.medium.com,24,13
DuckDuckGo,24,6
Bing,20,4
codefresh.io,12,10
statics.teams.cdn.office.net,10,6
wiki.bierochs.org,8,1
