time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-25 00:00:00+00:00,460,28,112,23
2025-01-26 00:00:00+00:00,868,39,555,31
2025-01-27 00:00:00+00:00,550,55,330,57
2025-01-28 00:00:00+00:00,577,56,319,54
2025-01-29 00:00:00+00:00,294,36,216,60
2025-01-30 00:00:00+00:00,1532,272,213,49
2025-01-31 00:00:00+00:00,1749,316,210,51
2025-02-01 00:00:00+00:00,1108,129,116,25
2025-02-02 00:00:00+00:00,1173,124,186,20
2025-02-03 00:00:00+00:00,1501,302,213,55
2025-02-04 00:00:00+00:00,2511,364,410,79
2025-02-05 00:00:00+00:00,1677,265,385,126
2025-02-06 00:00:00+00:00,1864,349,361,88
2025-02-07 00:00:00+00:00,1628,275,406,77
