url_path,views_total,views_unique
/weaveworks/weave-gitops,1389,698
/weaveworks/weave-gitops/tree/main/charts/gitops-server,345,105
/weaveworks/weave-gitops/pulls,238,31
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,236,83
/weaveworks/weave-gitops/issues,217,55
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,152,92
/weaveworks/weave-gitops/search,138,28
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,133,105
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,126,39
/weaveworks/weave-gitops/releases,110,61
