time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-03 00:00:00+00:00,158,47,134,22
2022-09-04 00:00:00+00:00,168,49,154,40
2022-09-05 00:00:00+00:00,253,64,310,70
2022-09-06 00:00:00+00:00,418,75,508,71
2022-09-07 00:00:00+00:00,554,79,617,79
2022-09-08 00:00:00+00:00,268,84,389,55
2022-09-09 00:00:00+00:00,257,63,568,79
2022-09-10 00:00:00+00:00,91,45,126,20
2022-09-11 00:00:00+00:00,84,32,63,23
2022-09-12 00:00:00+00:00,379,68,596,74
2022-09-13 00:00:00+00:00,534,79,583,81
2022-09-14 00:00:00+00:00,476,86,722,86
2022-09-15 00:00:00+00:00,280,83,538,71
2022-09-16 00:00:00+00:00,284,85,369,53
