url_path,views_total,views_unique
/weaveworks/weave-gitops,1197,414
/weaveworks/weave-gitops/pulls,485,35
/weaveworks/weave-gitops/issues,205,46
/weaveworks/weave-gitops/tree/main/charts/gitops-server,131,42
/weaveworks/weave-gitops/search,126,21
/weaveworks/weave-gitops/pull/2573,122,13
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,101,74
/weaveworks/weave-gitops/pull/2559,75,12
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,72,30
/weaveworks/weave-gitops/pull/2604,70,7
