referrer,views_total,views_unique
github.com,148,39
fluxcd.io,34,28
weave.works,32,24
Google,30,22
app.zenhub.com,21,7
weaveworks.testspace.com,7,3
DuckDuckGo,3,2
mail.google.com,1,1
linkedin.com,1,1
