referrer,views_total,views_unique
Google,2214,362
github.com,315,101
fluxcd.io,199,104
DuckDuckGo,66,15
Bing,40,13
codefresh.io,24,9
pkg.go.dev,12,1
thenewstack.io,7,4
statics.teams.cdn.office.net,6,6
wiki.bierochs.org,6,2
