url_path,views_total,views_unique
/weaveworks/weave-gitops,1367,630
/weaveworks/weave-gitops/tree/main/charts/gitops-server,204,95
/weaveworks/weave-gitops/issues,203,53
/weaveworks/weave-gitops/pulls,203,30
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,178,124
/weaveworks/weave-gitops/search,139,25
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,138,118
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,115,56
/weaveworks/weave-gitops/releases,76,50
/weaveworks/weave-gitops/pull/3308,60,8
